"","Pays","Sexe","Age","Taille"
"5101","Ireland","Boys",14.1,169.6
"5102","Ireland","Boys",6.4,121.8
"5103","Ireland","Boys",14.1,166.5
"5104","Ireland","Boys",14.5,170.6
"5105","Ireland","Boys",16.3,176.9
"5106","Ireland","Boys",15.1,172.3
"5107","Ireland","Boys",15.1,171.1
"5108","Ireland","Boys",6.3,124.8
"5109","Ireland","Boys",11.9,151.8
"5110","Ireland","Boys",5.2,110
"5111","Ireland","Boys",9.6,143.1
"5112","Ireland","Boys",9.1,137
"5113","Ireland","Boys",16.3,173.3
"5114","Ireland","Boys",17.1,171.6
"5115","Ireland","Boys",12.8,155.7
"5116","Ireland","Boys",17,177.7
"5117","Ireland","Boys",15.5,171.9
"5118","Ireland","Boys",7.4,131.3
"5119","Ireland","Boys",5.4,117.9
"5120","Ireland","Boys",12.6,156.5
"5121","Ireland","Boys",6,118.7
"5122","Ireland","Boys",16.1,175.5
"5123","Ireland","Boys",14.5,171
"5124","Ireland","Boys",18.9,173
"5125","Ireland","Boys",14.8,171.4
"5126","Ireland","Boys",15.1,171.2
"5127","Ireland","Boys",13.4,159.3
"5128","Ireland","Boys",17.2,181
"5129","Ireland","Boys",16.6,174.2
"5130","Ireland","Boys",11,152
"5131","Ireland","Boys",15.5,174.8
"5132","Ireland","Boys",6.6,123
"5133","Ireland","Boys",17.6,182.4
"5134","Ireland","Boys",17.7,175
"5135","Ireland","Boys",9.3,134.9
"5136","Ireland","Boys",17.5,180.6
"5137","Ireland","Boys",6.1,119.5
"5138","Ireland","Boys",9.8,146.9
"5139","Ireland","Boys",10.6,140.7
"5140","Ireland","Boys",13.1,164.4
"5141","Ireland","Boys",13.9,163.1
"5142","Ireland","Boys",9.5,142.3
"5143","Ireland","Boys",18.8,178.8
"5144","Ireland","Boys",6.4,116.8
"5145","Ireland","Boys",6.3,123.3
"5146","Ireland","Boys",16,178.7
"5147","Ireland","Boys",11.9,153.5
"5148","Ireland","Boys",14.3,169.8
"5149","Ireland","Boys",8.9,138.6
"5150","Ireland","Boys",8.2,133.2
"5151","Ireland","Boys",15.4,181.6
"5152","Ireland","Boys",10,139.3
"5153","Ireland","Boys",16.5,176.1
"5154","Ireland","Boys",11.3,150.8
"5155","Ireland","Boys",13.2,157.2
"5156","Ireland","Boys",7.3,128.2
"5157","Ireland","Boys",16.1,174
"5158","Ireland","Boys",7,124.3
"5159","Ireland","Boys",10.4,147.1
"5160","Ireland","Boys",14.8,174.7
"5161","Ireland","Boys",9.2,137.7
"5162","Ireland","Boys",10.8,149.6
"5163","Ireland","Boys",12.3,155
"5164","Ireland","Boys",7.3,132.2
"5165","Ireland","Boys",12.6,160.4
"5166","Ireland","Boys",10.1,140.1
"5167","Ireland","Boys",13.3,166.3
"5168","Ireland","Boys",8.7,132.9
"5169","Ireland","Boys",12.8,149.6
"5170","Ireland","Boys",7,128.4
"5171","Ireland","Boys",17.5,173.7
"5172","Ireland","Boys",15.3,169.4
"5173","Ireland","Boys",12,158.7
"5174","Ireland","Boys",13.3,165.2
"5175","Ireland","Boys",16,169.8
"5176","Ireland","Boys",18.3,175.4
"5177","Ireland","Boys",5.3,112.4
"5178","Ireland","Boys",17.9,179.9
"5179","Ireland","Boys",16.9,178
"5180","Ireland","Boys",18.7,180.4
"5181","Ireland","Boys",10.4,145.8
"5182","Ireland","Boys",11.5,151.9
"5183","Ireland","Boys",14,165.1
"5184","Ireland","Boys",15.8,173.4
"5185","Ireland","Boys",11.5,154.2
"5186","Ireland","Boys",9.1,138.6
"5187","Ireland","Boys",16.4,178.5
"5188","Ireland","Boys",17.6,180.2
"5189","Ireland","Boys",7.9,132.1
"5190","Ireland","Boys",11.2,152.6
"5191","Ireland","Boys",6.8,129.6
"5192","Ireland","Boys",6,121.4
"5193","Ireland","Boys",7.1,126.6
"5194","Ireland","Boys",5.6,118.8
"5195","Ireland","Boys",16.1,179.3
"5196","Ireland","Boys",5.2,116
"5197","Ireland","Boys",11.7,154.6
"5198","Ireland","Boys",16.5,173.7
"5199","Ireland","Boys",12.1,156.4
"5200","Ireland","Boys",18.7,175.8
"5201","Ireland","Boys",17.5,174.2
"5202","Ireland","Boys",6.2,119.1
"5203","Ireland","Boys",7.1,128.7
"5204","Ireland","Boys",15.7,174.5
"5205","Ireland","Boys",6.5,123.5
"5206","Ireland","Boys",18.6,182
"5207","Ireland","Boys",11.1,148.6
"5208","Ireland","Boys",7.3,130.8
"5209","Ireland","Boys",17,178.7
"5210","Ireland","Boys",7.3,125.2
"5211","Ireland","Boys",7.2,124.7
"5212","Ireland","Boys",19,177.5
"5213","Ireland","Boys",15.5,172.1
"5214","Ireland","Boys",9.9,144.2
"5215","Ireland","Boys",8.3,130.2
"5216","Ireland","Boys",19,184
"5217","Ireland","Boys",9.4,138.7
"5218","Ireland","Boys",6.1,121.4
"5219","Ireland","Boys",10.1,146
"5220","Ireland","Boys",18.6,177.5
"5221","Ireland","Boys",6.4,121.5
"5222","Ireland","Boys",15.9,174.9
"5223","Ireland","Boys",18.9,178.6
"5224","Ireland","Boys",12.1,156.4
"5225","Ireland","Boys",6.6,126.8
"5226","Ireland","Boys",13.5,164.7
"5227","Ireland","Boys",13.8,165.4
"5228","Ireland","Boys",5.1,111.6
"5229","Ireland","Boys",16.9,172.5
"5230","Ireland","Boys",11.4,146.2
"5231","Ireland","Boys",9.9,137.3
"5232","Ireland","Boys",5.1,114.4
"5233","Ireland","Boys",9.5,136.7
"5234","Ireland","Boys",8.4,132.1
"5235","Ireland","Boys",8.9,135.1
"5236","Ireland","Boys",16.7,178.2
"5237","Ireland","Boys",7.5,133
"5238","Ireland","Boys",14.6,169.2
"5239","Ireland","Boys",15.8,179
"5240","Ireland","Boys",11.2,147
"5241","Ireland","Boys",16.6,176.4
"5242","Ireland","Boys",18.2,178.9
"5243","Ireland","Boys",14.1,165.3
"5244","Ireland","Boys",12.4,154.2
"5245","Ireland","Boys",17.1,174.5
"5246","Ireland","Boys",17.5,177.5
"5247","Ireland","Boys",14,164.1
"5248","Ireland","Boys",12.4,157.8
"5249","Ireland","Boys",5.7,117.4
"5250","Ireland","Boys",14.6,170.3
"5251","Ireland","Boys",12.5,155.5
"5252","Ireland","Boys",15.2,165.1
"5253","Ireland","Boys",7.9,131.3
"5254","Ireland","Boys",12.1,155.1
"5255","Ireland","Boys",13.2,155.5
"5256","Ireland","Boys",15.2,169.5
"5257","Ireland","Boys",10.3,146.7
"5258","Ireland","Boys",12.6,156.3
"5259","Ireland","Boys",13.8,157.2
"5260","Ireland","Boys",7,127.8
"5261","Ireland","Boys",16.7,174.8
"5262","Ireland","Boys",10.9,147.9
"5263","Ireland","Boys",9.5,139.8
"5264","Ireland","Boys",15.5,172.6
"5265","Ireland","Boys",11.5,148.3
"5266","Ireland","Boys",15.5,170.1
"5267","Ireland","Boys",8.3,139.5
"5268","Ireland","Boys",14.7,166.8
"5269","Ireland","Boys",16,172.7
"5270","Ireland","Boys",6.9,123.8
"5271","Ireland","Boys",6.5,125.7
"5272","Ireland","Boys",10.8,151.6
"5273","Ireland","Boys",11.2,149.8
"5274","Ireland","Boys",6.3,119.8
"5275","Ireland","Boys",15,170.4
"5276","Ireland","Boys",16.9,182.7
"5277","Ireland","Boys",15.5,177.4
"5278","Ireland","Boys",5.7,118.8
"5279","Ireland","Boys",11.9,154.5
"5280","Ireland","Boys",9.6,136.7
"5281","Ireland","Boys",11.7,153.5
"5282","Ireland","Boys",15.8,171.8
"5283","Ireland","Boys",16.5,178.4
"5284","Ireland","Boys",12.6,159.3
"5285","Ireland","Boys",17.8,184.3
"5286","Ireland","Boys",9.7,145
"5287","Ireland","Boys",15.8,170.4
"5288","Ireland","Boys",16.5,177.6
"5289","Ireland","Boys",10.9,147.9
"5290","Ireland","Boys",7.8,135.3
"5291","Ireland","Boys",6.6,121.5
"5292","Ireland","Boys",5,113
"5293","Ireland","Boys",13.9,165.7
"5294","Ireland","Boys",15.5,169.2
"5295","Ireland","Boys",14.2,169.9
"5296","Ireland","Boys",7.6,130.7
"5297","Ireland","Boys",15.3,173
"5298","Ireland","Boys",9,137.5
"5299","Ireland","Boys",12.3,157.7
"5300","Ireland","Boys",8.2,131
"5301","Ireland","Boys",6.8,127.2
"5302","Ireland","Boys",9.8,139.5
"5303","Ireland","Boys",15.8,172
"5304","Ireland","Boys",5.4,118.9
"5305","Ireland","Boys",8.6,133.6
"5306","Ireland","Boys",15.3,170.8
"5307","Ireland","Boys",13,158.4
"5308","Ireland","Boys",7.5,131
"5309","Ireland","Boys",9,137.2
"5310","Ireland","Boys",12.5,156.4
"5311","Ireland","Boys",16.4,176.5
"5312","Ireland","Boys",10.8,148.6
"5313","Ireland","Boys",17.9,174.8
"5314","Ireland","Boys",13.8,168
"5315","Ireland","Boys",8.7,136.9
"5316","Ireland","Boys",8.9,134
"5317","Ireland","Boys",17.3,175.4
"5318","Ireland","Boys",18.7,183
"5319","Ireland","Boys",17,175.5
"5320","Ireland","Boys",9.9,140.5
"5321","Ireland","Boys",8.4,133.1
"5322","Ireland","Boys",16.2,180.2
"5323","Ireland","Boys",7.5,128.1
"5324","Ireland","Boys",15.2,173.9
"5325","Ireland","Boys",13.8,162.6
"5326","Ireland","Boys",6.6,120.7
"5327","Ireland","Boys",12.3,154.2
"5328","Ireland","Boys",15.8,175.6
"5329","Ireland","Boys",12.6,154.1
"5330","Ireland","Boys",17.1,177
"5331","Ireland","Boys",17.9,177.5
"5332","Ireland","Boys",9.6,138
"5333","Ireland","Boys",14.4,169.2
"5334","Ireland","Boys",17,178.8
"5335","Ireland","Boys",7.1,122.6
"5336","Ireland","Boys",13.6,162
"5337","Ireland","Boys",11.4,152.7
"5338","Ireland","Boys",15.8,176.8
"5339","Ireland","Boys",7.3,126.2
"5340","Ireland","Boys",11.2,151.7
"5341","Ireland","Boys",5.1,115.3
"5342","Ireland","Boys",14.2,164.9
"5343","Ireland","Boys",7.3,129.4
"5344","Ireland","Boys",16.1,179.1
"5345","Ireland","Boys",15.8,172.5
"5346","Ireland","Boys",5.7,118.4
"5347","Ireland","Boys",18.4,179.8
"5348","Ireland","Boys",5.1,112.7
"5349","Ireland","Boys",15,175.2
"5350","Ireland","Boys",8.9,135.9
"5351","Ireland","Boys",6.4,126.3
"5352","Ireland","Boys",17.5,175.8
"5353","Ireland","Boys",12.1,155.9
"5354","Ireland","Boys",17,175.6
"5355","Ireland","Boys",5.5,115.3
"5356","Ireland","Boys",13,159.1
"5357","Ireland","Boys",6.5,124.2
"5358","Ireland","Boys",18,181.6
"5359","Ireland","Boys",13.1,164.2
"5360","Ireland","Boys",13,156.7
"5361","Ireland","Boys",10.6,144
"5362","Ireland","Boys",6.1,118.5
"5363","Ireland","Boys",15.9,174.2
"5364","Ireland","Boys",12.7,162.2
"5365","Ireland","Boys",7.2,126.4
"5366","Ireland","Boys",6.6,124.1
"5367","Ireland","Boys",13.5,157.8
"5368","Ireland","Boys",13.7,166
"5369","Ireland","Boys",12.6,158.1
"5370","Ireland","Boys",17.6,179.3
"5371","Ireland","Boys",14.2,164
"5372","Ireland","Boys",18.3,176
"5373","Ireland","Boys",10,142.1
"5374","Ireland","Boys",9.1,136.5
"5375","Ireland","Boys",14.1,165.3
"5376","Ireland","Boys",16,175.5
"5377","Ireland","Boys",11.7,151.7
"5378","Ireland","Boys",5.9,115.8
"5379","Ireland","Boys",14,164.8
"5380","Ireland","Boys",11,147.3
"5381","Ireland","Boys",9.8,140.8
"5382","Ireland","Boys",17.8,181.6
"5383","Ireland","Boys",18.6,176.1
"5384","Ireland","Boys",11.7,149.1
"5385","Ireland","Boys",8.1,129.5
"5386","Ireland","Boys",11.8,153.6
"5387","Ireland","Boys",12.5,156.3
"5388","Ireland","Boys",10,138.6
"5389","Ireland","Boys",6.2,123.9
"5390","Ireland","Boys",7.4,128.6
"5391","Ireland","Boys",16.1,174.3
"5392","Ireland","Boys",15.7,168.4
"5393","Ireland","Boys",10.8,145.6
"5394","Ireland","Boys",5.1,115.6
"5395","Ireland","Boys",18.3,178.2
"5396","Ireland","Boys",7.6,127.1
"5397","Ireland","Boys",9,135.6
"5398","Ireland","Boys",9.5,135.6
"5399","Ireland","Boys",16.3,174.2
"5400","Ireland","Boys",16.7,175.4
"5401","Ireland","Boys",10.7,148.7
"5402","Ireland","Boys",13.5,163.4
"5403","Ireland","Boys",9.8,145.4
"5404","Ireland","Boys",11.1,151.7
"5405","Ireland","Boys",14.9,169.2
"5406","Ireland","Boys",14.6,169.8
"5407","Ireland","Boys",18.8,177.8
"5408","Ireland","Boys",18.4,177.5
"5409","Ireland","Boys",15.6,172.5
"5410","Ireland","Boys",12.7,159.6
"5411","Ireland","Boys",6.6,119.5
"5412","Ireland","Boys",5.3,110.9
"5413","Ireland","Boys",18.2,176.5
"5414","Ireland","Boys",12.2,157.3
"5415","Ireland","Boys",6.8,125.7
"5416","Ireland","Boys",12.9,158.9
"5417","Ireland","Boys",13.8,160.7
"5418","Ireland","Boys",16.9,174
"5419","Ireland","Boys",7.8,132.3
"5420","Ireland","Boys",11.8,153.9
"5421","Ireland","Boys",16.8,177.7
"5422","Ireland","Boys",7.7,132.6
"5423","Ireland","Boys",8.7,132.3
"5424","Ireland","Boys",6.5,121
"5425","Ireland","Boys",18.7,173.8
"5426","Ireland","Boys",10.8,145.2
"5427","Ireland","Boys",16.7,178
"5428","Ireland","Boys",9.2,134
"5429","Ireland","Boys",15.2,174.2
"5430","Ireland","Boys",14.5,165.4
"5431","Ireland","Boys",12.4,154.3
"5432","Ireland","Boys",8,131.2
"5433","Ireland","Boys",18.7,184.1
"5434","Ireland","Boys",10.7,145
"5435","Ireland","Boys",6.3,128.6
"5436","Ireland","Boys",8.1,128.5
"5437","Ireland","Boys",17.2,175.2
"5438","Ireland","Boys",18.2,174.6
"5439","Ireland","Boys",17.8,173.3
"5440","Ireland","Boys",13.8,168.7
"5441","Ireland","Boys",13.6,162.2
"5442","Ireland","Boys",9.8,146
"5443","Ireland","Boys",13.8,163.2
"5444","Ireland","Boys",9.3,136
"5445","Ireland","Boys",11.3,148.6
"5446","Ireland","Boys",17,176.8
"5447","Ireland","Boys",12.5,154.7
"5448","Ireland","Boys",8.4,134.1
"5449","Ireland","Boys",5.8,118.6
"5450","Ireland","Boys",6.7,126.5
"5451","Ireland","Boys",17.1,181.2
"5452","Ireland","Boys",11.7,151
"5453","Ireland","Boys",9.3,142
"5454","Ireland","Boys",16.5,177.8
"5455","Ireland","Boys",19,180.1
"5456","Ireland","Boys",15.3,172.1
"5457","Ireland","Boys",11.6,145.5
"5458","Ireland","Boys",5.5,114.2
"5459","Ireland","Boys",8.4,135.4
"5460","Ireland","Boys",18,177.9
"5461","Ireland","Boys",15.9,174.5
"5462","Ireland","Boys",15.6,178.3
"5463","Ireland","Boys",9.3,135.3
"5464","Ireland","Boys",11.9,158
"5465","Ireland","Boys",6,121.8
"5466","Ireland","Boys",9.7,139.4
"5467","Ireland","Boys",5.6,120.6
"5468","Ireland","Boys",12.8,163.5
"5469","Ireland","Boys",15.2,175
"5470","Ireland","Boys",10.8,143.6
"5471","Ireland","Boys",15.4,179.4
"5472","Ireland","Boys",15.5,173.9
"5473","Ireland","Boys",5.3,116.3
"5474","Ireland","Boys",6.5,122.9
"5475","Ireland","Boys",11.2,150.6
"5476","Ireland","Boys",5,118.5
"5477","Ireland","Boys",8.5,136.9
"5478","Ireland","Boys",9.2,134.7
"5479","Ireland","Boys",10.2,147.4
"5480","Ireland","Boys",11,147.9
"5481","Ireland","Boys",9.2,140.7
"5482","Ireland","Boys",7.9,132.1
"5483","Ireland","Boys",19,179.5
"5484","Ireland","Boys",6.2,121.8
"5485","Ireland","Boys",18,174
"5486","Ireland","Boys",18.6,182.2
"5487","Ireland","Boys",14.8,169.1
"5488","Ireland","Boys",9.4,137.4
"5489","Ireland","Boys",11.9,154.2
"5490","Ireland","Boys",16.8,174.1
"5491","Ireland","Boys",18.1,186.6
"5492","Ireland","Boys",16.5,174.2
"5493","Ireland","Boys",10.3,143.5
"5494","Ireland","Boys",8.8,138.1
"5495","Ireland","Boys",6.7,123.8
"5496","Ireland","Boys",17.2,170.9
"5497","Ireland","Boys",12.5,160
"5498","Ireland","Boys",13.7,166.2
"5499","Ireland","Boys",14.6,168.1
"5500","Ireland","Boys",13.7,163
"5501","Ireland","Boys",5.1,114.9
"5502","Ireland","Boys",19,189.7
"5503","Ireland","Boys",7.4,128.6
"5504","Ireland","Boys",7.8,133.3
"5505","Ireland","Boys",17.8,179.8
"5506","Ireland","Boys",11,142.7
"5507","Ireland","Boys",11.7,152
"5508","Ireland","Boys",6.9,125.6
"5509","Ireland","Boys",14,172.8
"5510","Ireland","Boys",5,113.5
"5511","Ireland","Boys",9.7,137.8
"5512","Ireland","Boys",14.7,166
"5513","Ireland","Boys",10.3,145.3
"5514","Ireland","Boys",12.5,156.6
"5515","Ireland","Boys",9.4,134.1
"5516","Ireland","Boys",5.1,114.7
"5517","Ireland","Boys",8,127.1
"5518","Ireland","Boys",5.5,121
"5519","Ireland","Boys",16.5,178.2
"5520","Ireland","Boys",13.6,166.3
"5521","Ireland","Boys",10.8,148.2
"5522","Ireland","Boys",12.5,156.7
"5523","Ireland","Boys",11.6,146.4
"5524","Ireland","Boys",12.4,152.4
"5525","Ireland","Boys",6.1,121.1
"5526","Ireland","Boys",7.9,137.4
"5527","Ireland","Boys",19,180.8
"5528","Ireland","Boys",18.3,183.1
"5529","Ireland","Boys",7.1,123.7
"5530","Ireland","Boys",8.7,135.1
"5531","Ireland","Boys",8.8,137
"5532","Ireland","Boys",14.6,166.8
"5533","Ireland","Boys",17.7,178
"5534","Ireland","Boys",18.1,173.9
"5535","Ireland","Boys",13.1,158.1
"5536","Ireland","Boys",16,168.6
"5537","Ireland","Boys",16.9,176.1
"5538","Ireland","Boys",11.7,151.5
"5539","Ireland","Boys",8,136.1
"5540","Ireland","Boys",15.8,171.8
"5541","Ireland","Boys",12,157.5
"5542","Ireland","Boys",12.7,162.2
"5543","Ireland","Boys",13.1,158.7
"5544","Ireland","Boys",14.3,170.2
"5545","Ireland","Boys",11.7,155.6
"5546","Ireland","Boys",9.5,141.6
"5547","Ireland","Boys",13.7,167.8
"5548","Ireland","Boys",15.1,170.7
"5549","Ireland","Boys",12.4,154.3
"5550","Ireland","Boys",9.6,134.6
"5551","Ireland","Boys",16.4,176.2
"5552","Ireland","Boys",14.2,164.7
"5553","Ireland","Boys",9.8,133.7
"5554","Ireland","Boys",12.1,152.6
"5555","Ireland","Boys",17.5,181.4
"5556","Ireland","Boys",14.1,161.7
"5557","Ireland","Boys",12.3,160.8
"5558","Ireland","Boys",15.9,181.8
"5559","Ireland","Boys",18.7,176.8
"5560","Ireland","Boys",6.8,119.9
"5561","Ireland","Boys",16.7,177.2
"5562","Ireland","Boys",8.4,134
"5563","Ireland","Boys",16.6,182.5
"5564","Ireland","Boys",17.5,179.6
"5565","Ireland","Boys",6.2,123.6
"5566","Ireland","Boys",18,176.8
"5567","Ireland","Boys",15.7,175.9
"5568","Ireland","Boys",6.8,126.5
"5569","Ireland","Boys",14.3,168.7
"5570","Ireland","Boys",10.9,149.6
"5571","Ireland","Boys",6.4,118.1
"5572","Ireland","Boys",18.4,171.2
"5573","Ireland","Boys",13.7,157.8
"5574","Ireland","Boys",12.1,159.4
"5575","Ireland","Boys",13.7,157.4
"5576","Ireland","Boys",11.8,154.9
"5577","Ireland","Boys",7.8,131.6
"5578","Ireland","Boys",14.1,164.7
"5579","Ireland","Boys",16.6,180.3
"5580","Ireland","Boys",11.3,154.7
"5581","Ireland","Boys",15.2,169.7
"5582","Ireland","Boys",10.9,144.1
"5583","Ireland","Boys",7.9,131
"5584","Ireland","Boys",7,130.1
"5585","Ireland","Boys",11.2,143.7
"5586","Ireland","Boys",5.2,112.7
"5587","Ireland","Boys",7.2,126.8
"5588","Ireland","Boys",18.8,176
"5589","Ireland","Boys",14.3,167.5
"5590","Ireland","Boys",15.8,178
"5591","Ireland","Boys",11.9,158
"5592","Ireland","Boys",5.5,119
"5593","Ireland","Boys",18.1,179.8
"5594","Ireland","Boys",5.3,116.1
"5595","Ireland","Boys",14.2,166.2
"5596","Ireland","Boys",8.6,131.8
"5597","Ireland","Boys",16.8,182.3
"5598","Ireland","Boys",7.2,131.3
"5599","Ireland","Boys",8.4,135.4
"5600","Ireland","Boys",16.6,182.7
"5601","Ireland","Boys",18.1,176.4
"5602","Ireland","Boys",8.7,133.4
"5603","Ireland","Boys",15.5,176.9
"5604","Ireland","Boys",11.6,149.5
"5605","Ireland","Boys",17.6,170.7
"5606","Ireland","Boys",17,182
"5607","Ireland","Boys",16.3,178.8
"5608","Ireland","Boys",18.8,177.4
"5609","Ireland","Boys",7.8,131.9
"5610","Ireland","Boys",8.6,135.9
"5611","Ireland","Boys",18.8,181.2
"5612","Ireland","Boys",18.6,183.1
"5613","Ireland","Boys",9.2,139.3
"5614","Ireland","Boys",15.5,173.2
"5615","Ireland","Boys",6.9,127.3
"5616","Ireland","Boys",5.1,114.1
"5617","Ireland","Boys",5.4,114.9
"5618","Ireland","Boys",17.5,175.9
"5619","Ireland","Boys",15,175.3
"5620","Ireland","Boys",5.6,114.5
"5621","Ireland","Boys",12.8,159.1
"5622","Ireland","Boys",14.9,166.7
"5623","Ireland","Boys",5.7,118
"5624","Ireland","Boys",10.7,145.9
"5625","Ireland","Boys",14,167.7
"5626","Ireland","Boys",7,127.7
"5627","Ireland","Boys",15.2,172.4
"5628","Ireland","Boys",15,173.5
"5629","Ireland","Boys",5.5,115.5
"5630","Ireland","Boys",13.7,167.7
"5631","Ireland","Boys",11.1,146
"5632","Ireland","Boys",14,160.7
"5633","Ireland","Boys",6.7,124.6
"5634","Ireland","Boys",6.1,121.9
"5635","Ireland","Boys",17.1,177.3
"5636","Ireland","Boys",16.3,183.6
"5637","Ireland","Boys",8.7,137.6
"5638","Ireland","Boys",16.1,174.6
"5639","Ireland","Boys",16.9,174.3
"5640","Ireland","Boys",8.5,135
"5641","Ireland","Boys",18.9,176.7
"5642","Ireland","Boys",11.6,148.1
"5643","Ireland","Boys",17.6,176.6
"5644","Ireland","Boys",8.5,138.4
"5645","Ireland","Boys",11,149
"5646","Ireland","Boys",11.4,144.8
"5647","Ireland","Boys",15,172.5
"5648","Ireland","Boys",10.1,145.2
"5649","Ireland","Boys",14.5,162.9
"5650","Ireland","Boys",10.9,143.3
"5651","Ireland","Boys",9.1,138.4
"5652","Ireland","Boys",18.8,178.2
"5653","Ireland","Boys",7.6,128.8
"5654","Ireland","Boys",13.2,158.9
"5655","Ireland","Boys",18.4,178.1
"5656","Ireland","Boys",13.5,160.8
"5657","Ireland","Boys",18.1,173.1
"5658","Ireland","Boys",14.9,173.7
"5659","Ireland","Boys",15.6,174
"5660","Ireland","Boys",11.6,151.4
"5661","Ireland","Boys",15.4,169
"5662","Ireland","Boys",17.5,175.5
"5663","Ireland","Boys",16.1,182
"5664","Ireland","Boys",12.1,150.7
"5665","Ireland","Boys",10.1,144.2
"5666","Ireland","Boys",12.8,164.8
"5667","Ireland","Boys",15.3,175.5
"5668","Ireland","Boys",11.1,148.9
"5669","Ireland","Boys",10.7,144.6
"5670","Ireland","Boys",11.6,154.2
"5671","Ireland","Boys",7.7,127
"5672","Ireland","Boys",6.3,119.3
"5673","Ireland","Boys",13,162.7
"5674","Ireland","Boys",15.7,178.8
"5675","Ireland","Boys",15.6,178.8
"5676","Ireland","Boys",15.1,176.4
"5677","Ireland","Boys",5.9,122.6
"5678","Ireland","Boys",15.6,176.4
"5679","Ireland","Boys",19,171.9
"5680","Ireland","Boys",14.5,165.1
"5681","Ireland","Boys",13.9,166.5
"5682","Ireland","Boys",12.9,155.5
"5683","Ireland","Boys",8.6,138.1
"5684","Ireland","Boys",14.6,168.8
"5685","Ireland","Boys",6.8,125.6
"5686","Ireland","Boys",13.6,158.5
"5687","Ireland","Boys",14.6,172.8
"5688","Ireland","Boys",18.8,173.7
"5689","Ireland","Boys",9.7,138.4
"5690","Ireland","Boys",15.3,166.9
"5691","Ireland","Boys",9.5,137.9
"5692","Ireland","Boys",12.1,152.3
"5693","Ireland","Boys",11.1,149
"5694","Ireland","Boys",5.4,114.8
"5695","Ireland","Boys",11.7,151.9
"5696","Ireland","Boys",15.4,171.9
"5697","Ireland","Boys",6.7,124.3
"5698","Ireland","Boys",14.8,174.2
"5699","Ireland","Boys",13.8,165.8
"5700","Ireland","Boys",16.7,182.7
"5701","Ireland","Boys",8,130.1
"5702","Ireland","Boys",13.3,157.7
"5703","Ireland","Boys",16.2,177
"5704","Ireland","Boys",12.7,153.2
"5705","Ireland","Boys",18.3,183.8
"5706","Ireland","Boys",8.1,124.9
"5707","Ireland","Boys",7.4,127.8
"5708","Ireland","Boys",14.3,165.9
"5709","Ireland","Boys",8.7,135.6
"5710","Ireland","Boys",10.1,140.8
"5711","Ireland","Boys",7.1,127.1
"5712","Ireland","Boys",11.7,155.7
"5713","Ireland","Boys",6.2,121.1
"5714","Ireland","Boys",9.5,135.8
"5715","Ireland","Boys",6.9,125.2
"5716","Ireland","Boys",5.9,116.3
"5717","Ireland","Boys",17.6,171.7
"5718","Ireland","Boys",11.4,154.2
"5719","Ireland","Boys",18.7,175.1
"5720","Ireland","Boys",18.4,179.6
"5721","Ireland","Boys",13.2,163.6
"5722","Ireland","Boys",14.9,176.3
"5723","Ireland","Boys",9.8,137.2
"5724","Ireland","Boys",8.8,137.6
"5725","Ireland","Boys",15.1,171
"5726","Ireland","Boys",17.5,178.3
"5727","Ireland","Boys",11.8,154.1
"5728","Ireland","Boys",9.8,140.1
"5729","Ireland","Boys",8.6,132.9
"5730","Ireland","Boys",5.6,120.4
"5731","Ireland","Boys",5.4,114.7
"5732","Ireland","Boys",12.2,153.5
"5733","Ireland","Boys",15.5,171.6
"5734","Ireland","Boys",6.9,124.1
"5735","Ireland","Boys",9.2,141.1
"5736","Ireland","Boys",12.4,149.6
"5737","Ireland","Boys",12.8,159.2
